brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price
ZTE,Android,10.16,no,no,5.0,0.3,16.0,4.0,1600.0,140.0,2013,885,150.35
Others,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,160.0,2016,991,329.49
Sony,Android,12.7,yes,no,20.7,2.0,32.0,4.0,3000.0,162.0,2014,794,259.14
Honor,Android,12.75,yes,no,12.0,8.0,32.0,4.0,3000.0,153.0,2016,1039,258.69
Honor,Android,15.37,yes,yes,13.0,16.0,128.0,8.0,4000.0,190.0,2020,276,301.74
Huawei,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2200.0,167.0,2015,624,332.15
Asus,Android,20.32,yes,no,5.0,2.0,32.0,4.0,4000.0,350.0,2015,747,279.44
Oppo,Android,16.31,yes,no,13.0,16.0,512.0,4.0,3400.0,186.0,2018,623,1352.42
Alcatel,Android,7.75,no,no,2.0,0.3,16.0,4.0,1300.0,101.0,2014,803,78.43
Others,Android,10.29,yes,no,8.0,2.0,32.0,4.0,1850.0,135.5,2015,664,140.39
Nokia,Android,12.83,yes,no,16.0,8.0,32.0,4.0,2970.0,160.0,2018,586,179.33
Realme,Android,16.69,yes,yes,,8.0,128.0,6.0,4200.0,194.0,2020,232,234.69
Xiaomi,Android,16.94,yes,yes,12.0,20.0,64.0,6.0,4500.0,208.0,2019,221,246.49
Others,Android,15.24,yes,no,13.0,5.0,64.0,4.0,5020.0,209.8,2016,636,419.48
Alcatel,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,145.0,2018,538,169.17
LG,Android,15.9,yes,no,8.0,16.0,32.0,3.0,4000.0,175.0,2019,200,129.62
Others,Android,12.7,no,no,5.0,2.0,16.0,4.0,2000.0,153.0,2015,580,119.34
OnePlus,Android,16.64,yes,yes,,16.0,128.0,8.0,4300.0,180.0,2020,110,741.97
Micromax,Android,10.16,no,no,5.0,0.3,16.0,4.0,1750.0,146.5,2014,1050,90.29
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2014,603,98.74
Panasonic,Android,12.7,no,no,8.0,5.0,16.0,4.0,3200.0,155.0,2016,843,109.76
Others,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2350.0,128.0,2015,636,178.65
Motorola,Android,15.42,yes,yes,,25.0,256.0,12.0,5000.0,203.0,2020,220,1200.85
Acer,Android,17.78,no,no,5.0,0.3,16.0,4.0,3400.0,298.0,2014,1007,149.88
Huawei,Android,10.16,no,no,5.0,2.0,16.0,4.0,1700.0,136.1,2014,610,110.06
Others,Android,20.32,no,no,2.0,0.3,16.0,4.0,3210.0,369.0,2017,790,109.89
Samsung,Android,12.75,yes,no,13.0,5.0,16.0,4.0,3100.0,159.0,2016,980,190.82
Samsung,Android,15.42,yes,no,12.0,32.0,128.0,4.0,4500.0,183.0,2019,298,419.2
Others,Others,19.94,no,no,5.0,2.0,32.0,4.0,4450.0,384.0,2014,767,170.81
Honor,Android,15.9,yes,no,13.0,32.0,128.0,6.0,3750.0,174.0,2019,239,225.11
Samsung,Android,12.73,no,no,5.0,0.3,32.0,4.0,2100.0,163.0,2014,963,130.54
Oppo,Android,15.34,yes,no,13.0,25.0,128.0,4.0,3500.0,182.0,2018,452,459.84
Others,Android,11.81,no,no,8.0,1.0,16.0,4.0,2000.0,154.5,2013,655,120.09
Alcatel,Android,12.7,no,no,13.1,2.0,16.0,4.0,2500.0,125.0,2014,540,290.37
Motorola,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2390.0,145.0,2015,842,132.11
HTC,Android,20.55,yes,no,8.0,1.6,16.0,4.0,6700.0,425.0,2014,942,298.8
Realme,Android,15.37,yes,no,,5.0,32.0,2.0,5000.0,195.0,2020,279,106.2
Asus,Android,23.04,no,no,8.0,5.0,32.0,4.0,5900.0,430.0,2016,1063,338.89
Huawei,Android,7.75,no,no,2.0,0.3,512.0,0.25,1700.0,120.0,2013,783,68.96
Nokia,Windows,10.29,yes,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,851,110.73
Others,Android,20.32,no,no,5.0,2.0,16.0,4.0,4100.0,292.0,2013,735,129.73
Xiaomi,Android,13.08,yes,no,12.0,8.0,64.0,4.0,2860.0,135.0,2017,565,149.82
XOLO,Android,10.29,no,no,5.0,0.3,32.0,4.0,1800.0,,2015,1036,81.13
Karbonn,Android,10.16,no,no,5.0,0.3,0.01,0.25,1450.0,114.5,2013,778,79.83
Others,Android,15.24,yes,no,13.0,16.0,32.0,4.0,3000.0,153.0,2018,546,200.15
Nokia,Android,15.9,yes,no,13.0,5.0,32.0,4.0,4000.0,181.0,2019,317,129.19
Samsung,Android,7.75,no,no,2.0,2.0,16.0,4.0,1300.0,107.6,2014,590,121.59
Micromax,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2000.0,151.0,2016,562,79.41
Oppo,Android,16.64,yes,yes,,16.0,128.0,8.0,4000.0,186.0,2020,186,519.82
Nokia,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,169.0,2017,540,160.96
Motorola,Android,15.32,yes,no,13.0,25.0,128.0,4.0,3500.0,180.0,2019,200,165.75
Asus,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,168.0,2017,755,117.86
Sony,Android,10.31,yes,no,23.0,5.0,32.0,4.0,2700.0,135.0,2016,922,249.41
Others,Android,17.78,yes,no,2.0,16.0,64.0,4.0,6000.0,220.0,2020,135,122.19
Oppo,Android,12.88,yes,no,13.0,8.0,64.0,4.0,3180.0,143.0,2018,443,199.22
OnePlus,Android,16.94,yes,yes,,16.0,256.0,12.0,4085.0,206.0,2019,458,801.24
Samsung,Android,20.32,no,no,3.15,1.3,16.0,4.0,4450.0,320.0,2014,581,297.97
Xiaomi,Android,15.8,yes,no,12.0,8.0,32.0,3.0,5000.0,188.0,2019,506,93.98
Gionee,Android,11.81,no,no,8.0,1.0,16.0,4.0,2100.0,142.9,2013,719,170.86
LG,Others,5.28,yes,no,2.0,13.0,8.0,1.0,1470.0,127.0,2020,343,150.76
Huawei,Android,15.37,yes,yes,10.5,16.0,64.0,6.0,4000.0,182.0,2020,328,218.96
Huawei,Android,12.7,yes,no,5.0,2.0,16.0,4.0,2000.0,178.0,2015,962,140.27
Vivo,Android,10.34,no,no,8.0,5.0,32.0,4.0,2100.0,156.0,2014,847,100.53
Huawei,Android,17.78,no,no,3.15,0.3,8.0,1.0,4100.0,350.0,2013,819,150.89
Samsung,Android,15.24,yes,no,12.0,24.0,128.0,4.0,3300.0,168.0,2018,385,280.03
HTC,Android,15.29,yes,no,13.0,8.0,32.0,3.0,3300.0,160.0,2019,323,149.77
Realme,Android,16.69,yes,yes,,8.0,128.0,6.0,4200.0,194.0,2020,258,234.69
Sony,Android,12.7,yes,no,20.7,2.0,16.0,4.0,3000.0,170.0,2013,1060,330.24
Huawei,Android,17.78,no,no,3.15,0.3,16.0,4.0,4100.0,350.0,2014,550,160.0
Samsung,Android,15.24,yes,no,16.0,8.0,64.0,4.0,3500.0,191.0,2017,674,399.41
LG,Android,20.4,no,no,5.0,1.3,16.0,4.0,4600.0,338.0,2013,780,301.47
Coolpad,Android,12.83,yes,no,8.0,2.0,32.0,4.0,2500.0,158.0,2015,725,161.18
Honor,Android,16.74,yes,no,13.0,16.0,64.0,4.0,4000.0,196.8,2019,201,146.83
Others,Android,12.7,no,no,13.0,5.0,16.0,4.0,2000.0,145.0,2013,745,230.91
Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1000.0,160.0,2017,554,60.26
Huawei,Android,16.69,yes,yes,10.5,16.0,128.0,8.0,4000.0,178.0,2020,221,469.87
LG,Android,12.83,no,no,8.0,1.3,32.0,4.0,3140.0,161.0,2013,670,240.54
Others,Android,17.78,yes,no,13.0,5.0,16.0,4.0,5000.0,239.0,2014,678,401.93
LG,Android,10.24,yes,no,5.0,1.3,32.0,4.0,2460.0,129.0,2013,718,269.93
Others,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,166.0,2017,612,230.97
Others,Android,12.75,yes,no,16.0,8.0,32.0,4.0,3100.0,153.0,2017,843,290.32
Honor,Android,15.9,yes,no,13.0,8.0,32.0,4.0,4000.0,167.0,2018,680,170.1
LG,Android,20.32,yes,no,5.0,2.0,32.0,4.0,4200.0,347.0,2015,709,300.55
Spice,Android,12.78,no,no,8.0,5.0,16.0,4.0,2550.0,196.3,2013,912,209.79
Others,Android,12.83,yes,no,2.0,5.0,16.0,2.0,2700.0,153.0,2020,123,69.86
Nokia,Others,5.18,no,no,0.3,0.0,0.06,,1020.0,91.3,2020,288,18.38
Alcatel,Android,11.81,no,no,8.0,1.3,16.0,4.0,1800.0,115.0,2013,585,267.48
Others,Android,10.29,yes,no,8.0,2.0,16.0,4.0,3100.0,187.1,2014,1077,300.13
Others,Android,10.29,no,no,5.0,2.0,32.0,4.0,2100.0,150.0,2014,839,120.69
Vivo,Android,16.23,yes,no,13.0,12.0,128.0,4.0,3500.0,199.0,2018,603,700.78
LG,Android,10.29,yes,no,5.0,0.3,32.0,4.0,1900.0,138.9,2015,713,90.25
Huawei,Android,12.75,yes,no,12.0,8.0,16.0,4.0,3000.0,147.0,2017,786,169.42
Nokia,Others,5.28,no,no,2.0,0.0,0.1,0.02,1200.0,99.8,2014,631,50.1
Huawei,Android,12.88,yes,no,13.0,8.0,32.0,4.0,3000.0,150.0,2018,530,141.43
ZTE,Android,16.89,yes,yes,,8.0,128.0,8.0,4500.0,218.0,2020,133,492.15
Karbonn,Android,10.29,no,no,5.0,2.0,16.0,4.0,1700.0,138.0,2014,600,78.67
ZTE,Android,10.16,no,no,3.15,1.0,16.0,4.0,1600.0,140.0,2013,782,129.15
Others,Android,20.32,no,no,0.3,0.3,32.0,4.0,4700.0,490.0,2013,1039,200.05
Micromax,Android,12.7,no,no,8.0,2.0,32.0,4.0,3000.0,170.0,2015,957,128.04
Vivo,Android,15.24,yes,no,13.0,5.0,16.0,4.0,3360.0,150.0,2018,523,140.79
Oppo,Android,15.42,yes,yes,,32.0,256.0,12.0,4260.0,217.0,2020,159,934.99
Alcatel,Others,17.78,no,no,0.3,0.3,16.0,4.0,2000.0,285.0,2014,701,80.55
LG,Android,15.34,yes,yes,8.0,32.0,256.0,8.0,4000.0,192.0,2019,471,1100.31
Asus,Android,25.43,no,no,2.0,1.2,32.0,4.0,5070.0,522.0,2013,754,251.04
LG,Android,12.83,yes,no,13.0,5.0,16.0,4.0,4500.0,164.0,2017,576,179.99
Realme,Android,16.56,yes,no,,8.0,32.0,3.0,5000.0,195.0,2020,113,118.99
Alcatel,Android,15.24,yes,no,13.1,5.0,16.0,4.0,3100.0,175.0,2014,654,458.49
Samsung,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,130.0,2013,574,329.28
Xiaomi,Android,12.83,yes,no,13.0,5.0,64.0,4.0,3080.0,165.0,2017,683,172.09
Samsung,Android,15.32,yes,no,8.0,13.0,64.0,4.0,4050.0,218.0,2020,249,424.15
Samsung,Android,15.8,yes,no,12.0,5.0,32.0,4.0,3400.0,163.0,2019,190,98.95
Xiaomi,Android,12.83,no,no,13.0,5.0,32.0,4.0,3100.0,199.0,2014,1017,121.05
Others,Android,15.24,yes,no,16.0,16.0,64.0,4.0,3000.0,164.0,2018,486,300.76
Gionee,Android,12.88,yes,no,13.0,8.0,128.0,4.0,7000.0,238.0,2016,656,1149.64
Sony,Android,12.83,yes,no,8.0,5.0,32.0,4.0,2500.0,149.7,2014,808,191.04
Huawei,Android,10.16,no,no,5.0,0.3,16.0,4.0,1730.0,140.0,2013,742,170.96
Meizu,Android,12.75,yes,no,21.0,5.0,32.0,4.0,2560.0,160.0,2016,1063,409.41
HTC,Android,10.24,yes,no,5.0,1.6,16.0,4.0,2000.0,123.9,2013,836,201.46
Others,Others,7.67,no,no,0.3,2.0,128.0,0.25,2100.0,150.0,2014,555,28.77
Others,Android,10.36,yes,no,8.0,5.0,16.0,4.0,2000.0,97.0,2015,1085,229.13
Vivo,Android,12.83,yes,no,16.0,14.0,64.0,4.0,3320.0,154.0,2017,582,352.02
Honor,Android,14.83,yes,no,13.0,24.0,64.0,4.0,3400.0,153.0,2018,420,400.86
Others,Android,15.29,yes,no,12.0,8.0,32.0,4.0,4000.0,168.0,2018,396,219.53
LG,Android,12.7,yes,no,8.0,2.1,16.0,4.0,2610.0,135.0,2015,980,220.64
Asus,Android,17.78,no,no,2.0,0.3,16.0,4.0,3910.0,290.0,2014,679,100.73
ZTE,Android,15.47,yes,no,16.0,5.0,32.0,3.0,3200.0,165.0,2019,325,88.76
Honor,Android,15.06,yes,no,13.0,8.0,64.0,4.0,3340.0,165.0,2017,628,288.25
Realme,Android,16.36,yes,yes,,8.0,128.0,6.0,4200.0,205.0,2020,141,480.74
Others,Android,10.29,no,no,5.0,0.3,16.0,4.0,1650.0,142.0,2014,958,90.59
Xiaomi,Android,13.84,yes,no,13.0,5.0,32.0,4.0,3000.0,145.0,2018,641,90.58
Others,Android,10.34,yes,no,8.0,5.0,16.0,4.0,2000.0,119.0,2014,850,201.58
Alcatel,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,136.5,2013,904,70.51
Asus,Android,17.78,no,no,3.15,1.2,32.0,4.0,4270.0,340.0,2013,869,260.17
Huawei,Android,15.21,yes,no,13.0,8.0,16.0,4.0,3000.0,155.0,2018,653,150.43
Others,Others,10.29,yes,no,8.0,2.0,16.0,4.0,2100.0,141.0,2013,804,179.78
Others,Android,10.29,no,no,5.0,0.3,16.0,4.0,1880.0,152.0,2014,745,90.39
Lava,Android,12.7,no,no,10.0,2.0,32.0,4.0,4000.0,174.0,2014,668,130.47
Vivo,Android,15.32,yes,no,13.0,12.0,64.0,4.0,3260.0,150.0,2018,376,297.5
Microsoft,Windows,25.55,no,no,5.0,3.5,32.0,4.0,,675.9,2013,931,331.21
Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4.0,2850.0,145.0,2016,613,350.07
Honor,Android,16.69,yes,yes,13.0,8.0,128.0,8.0,4200.0,213.0,2020,162,359.47
Sony,Android,25.43,yes,no,8.1,2.2,16.0,4.0,6000.0,495.0,2013,704,349.84
Lenovo,Android,10.29,no,no,8.0,1.0,16.0,4.0,2000.0,151.0,2013,551,109.99
Others,Android,25.43,no,no,2.0,2.0,16.0,4.0,6400.0,680.0,2013,832,229.96
Karbonn,Android,12.7,no,no,5.0,0.3,16.0,4.0,1625.0,150.0,2013,608,79.73
Asus,Android,13.84,yes,no,13.0,8.0,32.0,4.0,4000.0,150.0,2018,575,120.0
Xiaomi,Android,16.36,yes,no,12.0,5.0,32.0,4.0,5300.0,211.0,2017,761,200.13
XOLO,Android,12.83,no,no,13.0,2.0,32.0,4.0,2600.0,180.0,2013,1057,161.82
Samsung,Android,10.24,no,no,8.0,2.0,32.0,4.0,1650.0,121.0,2013,963,209.76
Samsung,Android,7.98,no,no,2.0,2.0,16.0,4.0,1300.0,105.0,2014,865,119.83
Micromax,Others,5.13,no,no,0.3,0.3,16.0,4.0,2000.0,118.0,2013,1016,41.5
Samsung,Android,20.32,yes,no,8.0,2.0,32.0,2.0,5100.0,169.0,2019,313,129.82
Meizu,Android,12.88,yes,no,21.0,5.0,32.0,4.0,3050.0,168.0,2015,752,388.89
Samsung,Android,30.53,no,no,8.0,2.0,32.0,4.0,9500.0,730.2,2014,1061,420.94
Lava,Android,12.7,no,no,8.0,5.0,32.0,4.0,2100.0,134.0,2014,834,109.18
Micromax,Android,20.32,no,no,5.0,2.0,16.0,4.0,4800.0,118.0,2013,1032,171.39
Motorola,Android,15.37,yes,no,,16.0,128.0,6.0,5000.0,210.0,2020,242,300.32
Samsung,Android,11.48,no,no,5.0,0.3,32.0,4.0,2100.0,139.0,2014,683,199.44
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3080.0,132.0,2015,966,210.45
ZTE,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2300.0,135.55,2014,968,179.95
OnePlus,Android,15.27,yes,no,,16.0,128.0,4.0,3300.0,162.0,2017,623,500.18
Micromax,Android,12.7,no,no,12.0,2.0,16.0,4.0,2000.0,118.0,2013,692,179.08
Samsung,Android,25.43,yes,no,8.0,5.0,32.0,4.0,6150.0,460.0,2019,431,221.05
Others,Android,10.34,no,no,8.0,2.0,16.0,4.0,1800.0,125.0,2013,902,179.05
BlackBerry,Android,12.83,yes,no,21.0,8.0,32.0,4.0,3000.0,165.0,2016,560,299.26
Asus,Android,17.78,no,no,5.0,1.2,16.0,4.0,3950.0,302.0,2013,674,129.02
Asus,Android,17.78,no,no,1.0,1.2,32.0,4.0,4270.0,370.0,2013,753,109.48
Google,Android,12.85,yes,no,12.2,8.0,64.0,4.0,3000.0,147.0,2019,186,254.15
Huawei,Android,12.7,no,no,5.0,0.3,16.0,4.0,2150.0,170.0,2013,905,146.85
ZTE,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3000.0,162.0,2016,1040,279.53
Lava,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,140.0,2013,1091,169.5
Samsung,Android,12.88,yes,no,16.0,16.0,32.0,4.0,3600.0,186.0,2017,614,280.1
Sony,Android,10.36,yes,no,8.0,0.3,32.0,4.0,2300.0,148.0,2014,724,169.33
HTC,Android,12.7,yes,no,13.0,4.0,16.0,4.0,2840.0,158.0,2016,828,250.02
Others,Android,23.04,no,no,2.0,0.3,32.0,4.0,8000.0,645.4,2013,579,159.08
Samsung,Android,10.29,yes,no,8.0,2.1,16.0,4.0,2100.0,120.0,2014,1029,221.74
Alcatel,Others,7.75,no,no,1.3,0.3,256.0,0.25,1000.0,93.0,2014,672,27.77
Huawei,Android,10.16,yes,no,5.0,1.3,16.0,4.0,1650.0,140.0,2013,600,117.38
Samsung,Android,25.53,yes,no,8.0,5.0,32.0,4.0,7300.0,175.0,2018,453,279.34
ZTE,Android,15.27,yes,no,14.5,16.0,64.0,4.0,5000.0,190.0,2018,371,300.36
ZTE,Android,10.16,yes,no,5.0,2.0,32.0,4.0,1400.0,110.0,2016,601,68.7
Micromax,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2900.0,143.0,2015,747,167.8
ZTE,Android,15.27,yes,no,16.0,5.0,32.0,2.0,3200.0,146.0,2019,420,82.45
Acer,Android,12.83,yes,no,13.0,13.0,32.0,4.0,4020.0,166.0,2015,714,229.15
Infinix,Android,17.32,yes,no,,8.0,32.0,2.0,6000.0,209.0,2020,320,100.02
Others,Android,17.78,no,no,2.0,0.3,32.0,4.0,2800.0,294.8,2014,634,69.45
Karbonn,Android,12.7,no,no,16.0,8.0,16.0,4.0,2000.0,134.0,2014,920,218.38
Vivo,Android,16.13,yes,no,13.0,8.0,64.0,3.0,5000.0,191.5,2019,230,132.53
Honor,Android,15.77,yes,no,13.0,24.0,64.0,4.0,3400.0,162.0,2018,720,209.64
HTC,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3200.0,174.0,2016,728,230.31
Acer,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,118.0,2015,934,129.37
Gionee,Android,12.83,yes,no,13.0,8.0,64.0,4.0,3130.0,170.0,2016,835,391.99
Huawei,Android,20.42,yes,no,8.0,8.0,32.0,4.0,5100.0,326.0,2016,613,278.9
Samsung,Android,10.24,yes,no,16.0,1.9,32.0,4.0,2330.0,208.0,2013,831,281.49
Lenovo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,4000.0,148.0,2015,1077,110.21
Sony,Android,10.31,yes,no,8.0,0.3,32.0,4.0,2370.0,155.0,2013,588,179.7
Others,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2540.0,128.0,2016,959,100.98
Vivo,Android,15.42,yes,no,13.0,16.0,256.0,4.0,4000.0,190.25,2019,407,530.36
Samsung,Android,12.88,yes,no,16.0,3.7,16.0,4.0,3000.0,175.0,2014,1017,300.74
Oppo,Android,15.34,yes,no,8.0,25.0,128.0,6.0,3600.0,169.5,2019,344,280.94
Others,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2100.0,175.0,2014,658,160.29
HTC,Android,12.7,yes,no,13.0,4.0,16.0,4.0,2150.0,143.0,2015,690,298.98
Asus,Android,12.83,yes,no,13.0,8.0,32.0,4.0,5000.0,181.0,2017,612,270.5
Lenovo,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2500.0,180.0,2014,675,149.61
Micromax,Android,12.7,no,no,16.0,8.0,32.0,4.0,2350.0,154.0,2014,888,239.57
Samsung,Android,10.34,yes,no,5.0,2.0,32.0,4.0,2000.0,149.0,2014,1090,210.28
Others,Android,12.75,yes,no,12.0,8.0,16.0,4.0,3100.0,165.0,2018,665,108.94
Microsoft,Windows,10.16,no,no,5.0,0.3,32.0,4.0,1560.0,136.3,2015,696,89.11
BlackBerry,Others,7.75,yes,no,8.0,2.0,16.0,4.0,2515.0,177.0,2014,831,119.23
Huawei,Android,20.32,yes,no,8.0,8.0,16.0,4.0,4800.0,310.0,2017,773,270.06
Apple,iOS,27.94,yes,no,12.0,7.0,64.0,4.0,7812.0,468.0,2018,601,879.72
LG,Android,12.78,yes,no,13.0,5.0,32.0,4.0,3000.0,169.0,2018,487,269.58
Samsung,Android,25.53,yes,yes,8.0,8.0,128.0,6.0,7040.0,420.0,2020,321,800.85
Asus,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2500.0,155.0,2015,953,181.15
Spice,Android,7.75,no,no,2.0,1.3,16.0,4.0,1750.0,112.0,2014,998,40.01
Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,499,119.41
Samsung,Android,17.78,yes,no,3.15,1.3,32.0,4.0,4000.0,276.0,2014,1002,279.46
Nokia,Others,5.18,yes,no,2.0,0.0,0.06,0.02,1200.0,88.1,2018,582,100.61
Samsung,Android,20.32,yes,no,5.0,2.0,32.0,4.0,5000.0,358.0,2018,542,201.27
Others,Android,17.78,no,no,8.0,0.3,8.0,1.0,2000.0,242.0,2019,513,48.13
Huawei,Android,20.32,yes,no,5.0,2.0,16.0,2.0,5100.0,310.0,2020,231,99.31
Honor,Android,25.5,yes,yes,13.0,8.0,64.0,6.0,7250.0,480.0,2020,272,279.8
Samsung,Android,12.88,yes,no,12.0,5.0,16.0,2.0,3000.0,149.0,2019,332,84.99
Huawei,Android,20.42,yes,no,13.0,8.0,64.0,4.0,6100.0,320.0,2019,462,258.86
Samsung,Others,5.18,no,no,2.0,1.3,16.0,4.0,1200.0,99.5,2013,552,80.19
Samsung,Android,30.53,no,no,8.0,2.0,32.0,4.0,9500.0,753.0,2014,1078,641.13
Others,Android,10.24,no,no,8.0,1.2,16.0,4.0,2000.0,140.0,2013,847,208.57
Apple,iOS,10.16,yes,no,12.0,1.2,16.0,4.0,1624.0,113.0,2016,894,301.22
Huawei,Android,23.01,yes,no,5.0,2.0,32.0,4.0,4800.0,460.0,2017,859,180.72
Spice,Android,10.16,no,no,2.0,1.3,16.0,4.0,1750.0,122.0,2014,593,51.71
Xiaomi,Android,16.94,yes,yes,,16.0,128.0,6.0,4500.0,208.0,2020,184,260.81
XOLO,Android,15.24,no,no,8.0,2.0,16.0,4.0,3000.0,120.0,2014,865,169.51
Samsung,Android,20.32,no,no,3.15,1.3,16.0,4.0,4450.0,320.0,2014,1002,268.96
Vivo,Android,16.36,yes,no,13.0,16.0,128.0,8.0,4100.0,201.8,2019,486,339.92
Lenovo,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,128.0,2015,582,159.07
Xiaomi,Android,16.94,yes,yes,,16.0,128.0,8.0,4700.0,218.0,2020,194,518.49
Samsung,Android,12.9,yes,no,16.0,8.0,64.0,4.0,3000.0,150.0,2018,451,398.65
Samsung,Android,10.24,no,no,5.0,0.3,16.0,4.0,1800.0,132.5,2013,1004,150.92
Acer,Windows,10.16,no,no,5.0,2.0,16.0,4.0,1300.0,119.0,2015,697,79.66
Microsoft,Windows,12.7,no,no,8.0,1.0,32.0,4.0,2500.0,145.0,2015,1017,169.52
Realme,Android,15.37,yes,no,,16.0,128.0,4.0,5000.0,199.0,2020,362,150.02
Xiaomi,Android,15.47,yes,no,12.0,32.0,64.0,4.0,4030.0,173.8,2019,489,148.66
LG,Android,10.29,no,no,8.0,0.3,16.0,4.0,1820.0,153.7,2014,778,99.78
Samsung,Android,12.73,yes,no,12.0,5.0,32.0,4.0,3000.0,152.0,2016,1037,321.23
Apple,iOS,10.34,yes,no,12.0,7.0,32.0,4.0,1960.0,138.0,2016,1026,549.54
Others,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,170.0,2013,855,129.68
Samsung,Android,23.04,yes,no,13.0,5.0,32.0,4.0,3000.0,429.0,2017,793,400.61
Motorola,Android,15.29,yes,no,12.0,12.0,64.0,4.0,5000.0,205.0,2018,373,268.7
Motorola,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,155.0,2016,667,131.23
Samsung,Android,12.88,yes,no,16.0,8.0,32.0,4.0,3300.0,169.0,2016,772,251.66
Asus,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,170.0,2015,749,299.67
Alcatel,Android,10.29,no,no,8.0,0.3,16.0,4.0,1700.0,110.0,2014,571,160.08
Sony,Android,10.16,no,no,3.15,2.0,16.0,4.0,1700.0,120.0,2014,756,140.39
Alcatel,Android,23.01,yes,no,5.0,2.0,32.0,4.0,4600.0,380.0,2015,713,250.68
LG,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2540.0,137.0,2015,930,139.46
Samsung,Others,7.75,no,no,3.15,1.3,16.0,4.0,1000.0,130.4,2013,913,79.68
LG,Android,25.43,yes,no,5.0,2.0,16.0,4.0,7400.0,489.0,2015,981,250.0
Alcatel,Android,15.29,no,no,8.0,8.0,32.0,4.0,4000.0,158.0,2018,670,179.59
Alcatel,Android,12.7,no,no,8.0,5.0,32.0,4.0,2000.0,148.0,2016,989,60.2
Samsung,Android,12.85,yes,no,13.0,8.0,64.0,4.0,3000.0,154.0,2018,478,150.37
BlackBerry,Android,12.8,yes,no,18.0,2.0,32.0,4.0,3410.0,192.0,2015,805,270.78
HTC,Android,12.7,no,no,13.0,5.0,32.0,4.0,2000.0,138.0,2015,874,250.44
Asus,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,170.0,2015,880,221.85
Huawei,Android,17.83,yes,yes,13.0,24.0,256.0,8.0,4200.0,233.0,2019,351,488.75
Micromax,Android,10.03,no,no,2.0,0.3,0.2,0.25,2000.0,85.0,2013,680,69.73
Meizu,Android,15.29,yes,no,13.0,20.0,128.0,4.0,3210.0,160.0,2018,653,199.54
Samsung,Android,12.88,yes,no,16.0,5.0,32.0,4.0,3000.0,171.0,2015,1083,471.44
Honor,Android,17.65,yes,no,13.0,13.0,128.0,4.0,5000.0,230.0,2018,557,399.18
Coolpad,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2500.0,148.0,2017,555,209.36
Others,Android,10.16,no,no,5.0,0.3,16.0,4.0,2500.0,154.0,2015,1052,81.75
Others,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2100.0,154.0,2015,594,138.99
Honor,Android,15.21,yes,no,13.0,13.0,128.0,4.0,3750.0,172.0,2017,814,371.33
LG,Others,5.13,no,no,1.3,1.3,128.0,4.0,1500.0,97.0,2013,564,90.32
Others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,167.5,2017,624,183.32
Acer,Android,25.43,no,no,5.0,2.0,16.0,1.0,2700.0,508.0,2014,578,192.05
Others,Android,7.75,no,no,2.0,0.3,512.0,0.25,1500.0,120.0,2013,1038,81.22
Honor,Android,14.5,yes,no,13.0,5.0,32.0,2.0,3020.0,146.0,2019,201,89.69
